frame,landmark,x,y,z,visibility,exercise,reps,time
5185,157,4,0.319821,0.168779,-0.509006,0.999933,rest,0,5.233
5186,157,5,0.31518,0.16923,-0.50913,0.999933,rest,0,5.233
5187,157,6,0.311605,0.169771,-0.509169,0.999927,rest,0,5.233
5188,157,7,0.352925,0.1756,-0.376674,0.999898,rest,0,5.233
5189,157,8,0.307828,0.179993,-0.372035,0.999853,rest,0,5.233
5190,157,9,0.334956,0.200023,-0.474589,0.999974,rest,0,5.233
5191,157,10,0.317381,0.201562,-0.473106,0.999962,rest,0,5.233
5192,157,11,0.400072,0.28267,-0.248879,0.999953,rest,0,5.233
5193,157,12,0.278214,0.284348,-0.239321,0.99988,rest,0,5.233
5194,157,13,0.420125,0.433515,-0.141191,0.996051,rest,0,5.233
5195,157,14,0.26179,0.421723,-0.157626,0.986669,rest,0,5.233
5196,157,15,0.421617,0.559201,-0.219765,0.994278,rest,0,5.233
5197,157,16,0.250332,0.551016,-0.252223,0.967793,rest,0,5.233
5198,157,17,0.428044,0.599617,-0.252374,0.982629,rest,0,5.233
5199,157,18,0.239935,0.586691,-0.285829,0.934129,rest,0,5.233
5200,157,19,0.416927,0.598787,-0.302642,0.983915,rest,0,5.233
5201,157,20,0.246901,0.588154,-0.330592,0.937923,rest,0,5.233
5202,157,21,0.412279,0.586028,-0.23957,0.980374,rest,0,5.233
5203,157,22,0.253247,0.579187,-0.2708,0.933323,rest,0,5.233
5204,157,23,0.37503,0.530907,0.001203,0.998364,rest,0,5.233
5205,157,24,0.297222,0.529538,-0.001372,0.998317,rest,0,5.233
5206,157,25,0.36573,0.759516,-0.053533,0.761422,rest,0,5.233
5207,157,26,0.286682,0.758028,-0.050917,0.784202,rest,0,5.233
5208,157,27,0.359057,0.94419,0.091066,0.547282,rest,0,5.233
5209,157,28,0.273118,0.948177,0.081132,0.521545,rest,0,5.233
5210,157,29,0.353719,0.957161,0.094585,0.257917,rest,0,5.233
5211,157,30,0.278727,0.962264,0.08405,0.176607,rest,0,5.233
5212,157,31,0.371836,1.010025,-0.085525,0.436369,rest,0,5.233
5213,157,32,0.269455,1.006225,-0.110875,0.402676,rest,0,5.233
5214,158,0,0.325937,0.181009,-0.527209,0.999982,rest,0,5.267
5215,158,1,0.333553,0.167572,-0.509767,0.999947,rest,0,5.267
5216,158,2,0.338797,0.167391,-0.509751,0.999948,rest,0,5.267
5217,158,3,0.343151,0.167064,-0.509824,0.999952,rest,0,5.267
5218,158,4,0.32034,0.168465,-0.508312,0.999933,rest,0,5.267
5219,158,5,0.315672,0.168902,-0.508429,0.999933,rest,0,5.267
5220,158,6,0.312044,0.1694,-0.508457,0.999928,rest,0,5.267
5221,158,7,0.353118,0.175455,-0.370228,0.999898,rest,0,5.267
5222,158,8,0.307681,0.1795,-0.369765,0.999854,rest,0,5.267
5223,158,9,0.335254,0.199777,-0.473448,0.999974,rest,0,5.267
5224,158,10,0.317602,0.200964,-0.473193,0.999962,rest,0,5.267
5225,158,11,0.399634,0.282702,-0.245027,0.999954,rest,0,5.267
5226,158,12,0.277717,0.283416,-0.238803,0.99988,rest,0,5.267
5227,158,13,0.419969,0.433195,-0.139152,0.996082,rest,0,5.267
5228,158,14,0.261103,0.421087,-0.157362,0.986746,rest,0,5.267
5229,158,15,0.421426,0.558379,-0.219394,0.994363,rest,0,5.267
5230,158,16,0.249689,0.549054,-0.251158,0.967813,rest,0,5.267
5231,158,17,0.427542,0.5988,-0.252717,0.982829,rest,0,5.267
5232,158,18,0.239154,0.585491,-0.283912,0.933945,rest,0,5.267
5233,158,19,0.416683,0.598047,-0.301894,0.98411,rest,0,5.267
5234,158,20,0.246295,0.586957,-0.328037,0.937701,rest,0,5.267
5235,158,21,0.412052,0.585362,-0.238863,0.980603,rest,0,5.267
5236,158,22,0.252828,0.577844,-0.26935,0.933048,rest,0,5.267
5237,158,23,0.374682,0.529414,0.001404,0.998389,rest,0,5.267
5238,158,24,0.296756,0.528181,-0.001576,0.998329,rest,0,5.267
5239,158,25,0.365731,0.758618,-0.051048,0.757648,rest,0,5.267
5240,158,26,0.28775,0.758375,-0.051568,0.779442,rest,0,5.267
5241,158,27,0.359252,0.944231,0.090491,0.543759,rest,0,5.267
5242,158,28,0.274974,0.945743,0.082249,0.515277,rest,0,5.267
5243,158,29,0.353774,0.957123,0.093797,0.25484,rest,0,5.267
5244,158,30,0.27848,0.959251,0.085667,0.173582,rest,0,5.267
5245,158,31,0.37311,1.005513,-0.082896,0.432801,rest,0,5.267
5246,158,32,0.272865,1.00412,-0.107129,0.398256,rest,0,5.267
5247,159,0,0.325597,0.180789,-0.501891,0.999983,rest,0,5.3
5248,159,1,0.333229,0.167515,-0.484325,0.999947,rest,0,5.3
5249,159,2,0.338477,0.167336,-0.484314,0.999949,rest,0,5.3
5250,159,3,0.342869,0.167024,-0.484369,0.999952,rest,0,5.3
5251,159,4,0.319949,0.168347,-0.482208,0.999934,rest,0,5.3
5252,159,5,0.315366,0.16873,-0.48231,0.999934,rest,0,5.3
5253,159,6,0.31162,0.169171,-0.48233,0.999928,rest,0,5.3
5254,159,7,0.352852,0.175425,-0.351208,0.999899,rest,0,5.3
5255,159,8,0.307434,0.179133,-0.347682,0.999855,rest,0,5.3
5256,159,9,0.334986,0.199409,-0.450986,0.999974,rest,0,5.3
5257,159,10,0.317268,0.200335,-0.449901,0.999962,rest,0,5.3
5258,159,11,0.399266,0.283016,-0.237133,0.999955,rest,0,5.3
5259,159,12,0.277209,0.282877,-0.22964,0.999881,rest,0,5.3
5260,159,13,0.419508,0.433266,-0.139096,0.99605,rest,0,5.3
5261,159,14,0.26064,0.42086,-0.156551,0.986569,rest,0,5.3
5262,159,15,0.420594,0.556175,-0.218207,0.99437,rest,0,5.3
5263,159,16,0.249121,0.548034,-0.248131,0.967392,rest,0,5.3
5264,159,17,0.426772,0.597206,-0.251771,0.982889,rest,0,5.3
5265,159,18,0.238522,0.584636,-0.280692,0.933114,rest,0,5.3
5266,159,19,0.416263,0.596544,-0.299419,0.984174,rest,0,5.3
5267,159,20,0.245504,0.586319,-0.323958,0.936866,rest,0,5.3
5268,159,21,0.411573,0.583822,-0.237363,0.980706,rest,0,5.3
5269,159,22,0.252024,0.577146,-0.266429,0.932369,rest,0,5.3
5270,159,23,0.373745,0.527219,0.001467,0.998433,rest,0,5.3
5271,159,24,0.296438,0.526871,-0.001638,0.998371,rest,0,5.3
5272,159,25,0.364951,0.751316,-0.048531,0.760307,rest,0,5.3
5273,159,26,0.288105,0.756595,-0.046141,0.782434,rest,0,5.3
5274,159,27,0.359076,0.934878,0.0907,0.549876,rest,0,5.3
5275,159,28,0.274856,0.935391,0.084391,0.520584,rest,0,5.3
5276,159,29,0.353734,0.950777,0.093587,0.255424,rest,0,5.3
5277,159,30,0.277987,0.948589,0.087835,0.175475,rest,0,5.3
5278,159,31,0.365028,0.986373,-0.077817,0.438183,rest,0,5.3
5279,159,32,0.266147,0.978932,-0.099439,0.404877,rest,0,5.3
5280,160,0,0.325339,0.179564,-0.492793,0.999982,rest,0,5.333
5281,160,1,0.333004,0.16629,-0.473528,0.999947,rest,0,5.333
5282,160,2,0.338221,0.166246,-0.473522,0.999948,rest,0,5.333
5283,160,3,0.342737,0.166099,-0.47357,0.999952,rest,0,5.333
5284,160,4,0.319679,0.166941,-0.472397,0.999933,rest,0,5.333
5285,160,5,0.315112,0.167336,-0.472499,0.999933,rest,0,5.333
5286,160,6,0.311276,0.167694,-0.472522,0.999928,rest,0,5.333
5287,160,7,0.352711,0.175026,-0.334956,0.999897,rest,0,5.333
5288,160,8,0.307076,0.178229,-0.334867,0.999853,rest,0,5.333
5289,160,9,0.334777,0.198162,-0.439956,0.999974,rest,0,5.333
5290,160,10,0.317033,0.198914,-0.439957,0.999961,rest,0,5.333
5291,160,11,0.399045,0.283791,-0.2199,0.999955,rest,0,5.333
5292,160,12,0.276951,0.282897,-0.216703,0.999882,rest,0,5.333
5293,160,13,0.419362,0.43342,-0.120164,0.99585,rest,0,5.333
5294,160,14,0.260222,0.420331,-0.13881,0.98644,rest,0,5.333
5295,160,15,0.419944,0.55483,-0.20125,0.99394,rest,0,5.333
5296,160,16,0.248878,0.547698,-0.228672,0.966998,rest,0,5.333
5297,160,17,0.424607,0.596129,-0.234132,0.981899,rest,0,5.333
5298,160,18,0.23817,0.584798,-0.261439,0.932325,rest,0,5.333
5299,160,19,0.415319,0.595232,-0.28003,0.98325,rest,0,5.333
5300,160,20,0.244807,0.586704,-0.304642,0.936071,rest,0,5.333
5301,160,21,0.411096,0.582009,-0.21985,0.979631,rest,0,5.333
5302,160,22,0.251217,0.577417,-0.247165,0.931582,rest,0,5.333
5303,160,23,0.372316,0.52727,0.001306,0.998469,rest,0,5.333
5304,160,24,0.296221,0.52697,-0.001468,0.998385,rest,0,5.333
5305,160,25,0.36485,0.745675,-0.062437,0.760239,rest,0,5.333
5306,160,26,0.288157,0.754021,-0.04617,0.776774,rest,0,5.333
5307,160,27,0.359246,0.929052,0.082843,0.547184,rest,0,5.333
5308,160,28,0.273941,0.930871,0.098516,0.513175,rest,0,5.333
5309,160,29,0.354197,0.945236,0.086783,0.248902,rest,0,5.333
5310,160,30,0.276867,0.941008,0.104075,0.173559,rest,0,5.333
5311,160,31,0.362141,0.979935,-0.088048,0.434188,rest,0,5.333
5312,160,32,0.262793,0.972767,-0.078034,0.400936,rest,0,5.333
5313,161,0,0.324941,0.179492,-0.547564,0.999982,rest,0,5.367
5314,161,1,0.33282,0.166243,-0.529292,0.999946,rest,0,5.367
5315,161,2,0.33791,0.166201,-0.529286,0.999948,rest,0,5.367
5316,161,3,0.342709,0.166074,-0.529354,0.999952,rest,0,5.367
5317,161,4,0.319349,0.166905,-0.52778,0.999932,rest,0,5.367
5318,161,5,0.314994,0.167291,-0.527905,0.999933,rest,0,5.367
5319,161,6,0.310816,0.167632,-0.527929,0.999927,rest,0,5.367
5320,161,7,0.352196,0.175018,-0.387295,0.999897,rest,0,5.367
5321,161,8,0.306974,0.178138,-0.385533,0.99985,rest,0,5.367
5322,161,9,0.334394,0.198101,-0.492747,0.999973,rest,0,5.367
5323,161,10,0.316499,0.198864,-0.492333,0.99996,rest,0,5.367
5324,161,11,0.398282,0.285402,-0.262208,0.999955,rest,0,5.367
5325,161,12,0.276134,0.282939,-0.252479,0.999882,rest,0,5.367
5326,161,13,0.417915,0.433663,-0.163766,0.995777,rest,0,5.367
5327,161,14,0.259131,0.420298,-0.166426,0.986049,rest,0,5.367
5328,161,15,0.415899,0.554365,-0.251445,0.993582,rest,0,5.367
5329,161,16,0.24713,0.547913,-0.25371,0.965804,rest,0,5.367
5330,161,17,0.42074,0.595496,-0.286622,0.980927,rest,0,5.367
5331,161,18,0.235824,0.585098,-0.286021,0.929999,rest,0,5.367
5332,161,19,0.412211,0.594288,-0.333303,0.982342,rest,0,5.367
5333,161,20,0.242275,0.587008,-0.333138,0.933862,rest,0,5.367
5334,161,21,0.408194,0.581137,-0.270273,0.97855,rest,0,5.367
5335,161,22,0.248628,0.577601,-0.273611,0.929356,rest,0,5.367
5336,161,23,0.369432,0.525808,0.000663,0.998502,rest,0,5.367
5337,161,24,0.295263,0.525355,-0.000849,0.998398,rest,0,5.367
5338,161,25,0.364764,0.742446,-0.063764,0.751783,rest,0,5.367
5339,161,26,0.288498,0.753652,-0.037904,0.762153,rest,0,5.367
5340,161,27,0.359993,0.930713,0.064945,0.540051,rest,0,5.367
5341,161,28,0.273837,0.932516,0.105876,0.498824,rest,0,5.367
5342,161,29,0.355515,0.946222,0.066691,0.240751,rest,0,5.367
5343,161,30,0.276963,0.943766,0.1106,0.169813,rest,0,5.367
5344,161,31,0.364724,0.98055,-0.116062,0.426664,rest,0,5.367
5345,161,32,0.258287,0.970488,-0.074581,0.391312,rest,0,5.367
5346,162,0,0.323989,0.178693,-0.452952,0.999982,rest,0,5.4
5347,162,1,0.332015,0.165031,-0.431383,0.999947,rest,0,5.4
5348,162,2,0.337113,0.165044,-0.431408,0.999948,rest,0,5.4
5349,162,3,0.342113,0.165116,-0.431456,0.999952,rest,0,5.4
5350,162,4,0.318369,0.165794,-0.430458,0.999932,rest,0,5.4
5351,162,5,0.313926,0.166171,-0.430547,0.999932,rest,0,5.4
5352,162,6,0.309568,0.166503,-0.430591,0.999927,rest,0,5.4
5353,162,7,0.351195,0.174828,-0.289034,0.999896,rest,0,5.4
5354,162,8,0.305959,0.177397,-0.288922,0.999851,rest,0,5.4
5355,162,9,0.333251,0.197185,-0.399536,0.999974,rest,0,5.4
5356,162,10,0.315255,0.197837,-0.399545,0.999961,rest,0,5.4
5357,162,11,0.395711,0.285551,-0.1792,0.999957,rest,0,5.4
5358,162,12,0.274542,0.282878,-0.181222,0.999885,rest,0,5.4
5359,162,13,0.41399,0.433368,-0.089861,0.995661,rest,0,5.4
5360,162,14,0.25624,0.419565,-0.108075,0.986312,rest,0,5.4
5361,162,15,0.410399,0.554748,-0.197637,0.993409,rest,0,5.4
5362,162,16,0.244868,0.547643,-0.205667,0.966504,rest,0,5.4
5363,162,17,0.415128,0.59585,-0.236046,0.980707,rest,0,5.4
5364,162,18,0.234239,0.585241,-0.240963,0.931202,rest,0,5.4
5365,162,19,0.406743,0.594695,-0.281138,0.982136,rest,0,5.4
5366,162,20,0.241205,0.587212,-0.286876,0.935007,rest,0,5.4
5367,162,21,0.402957,0.581565,-0.216618,0.978252,rest,0,5.4
5368,162,22,0.24735,0.577462,-0.225246,0.930532,rest,0,5.4
5369,162,23,0.365597,0.527459,0.002045,0.998582,rest,0,5.4
5370,162,24,0.292783,0.52663,-0.002219,0.998442,rest,0,5.4
5371,162,25,0.364705,0.743517,-0.085594,0.753217,rest,0,5.4
5372,162,26,0.28878,0.754979,-0.057224,0.752252,rest,0,5.4
5373,162,27,0.362067,0.932441,0.06465,0.533993,rest,0,5.4
5374,162,28,0.278313,0.922011,0.138861,0.474634,rest,0,5.4
5375,162,29,0.357568,0.946409,0.069288,0.232947,rest,0,5.4
5376,162,30,0.279719,0.938392,0.151316,0.162347,rest,0,5.4
5377,162,31,0.365022,0.992613,-0.109733,0.419982,rest,0,5.4
5378,162,32,0.279141,0.976668,-0.020701,0.375183,rest,0,5.4
5379,163,0,0.322625,0.178518,-0.463668,0.999983,rest,0,5.433
5380,163,1,0.331042,0.16469,-0.442871,0.999948,rest,0,5.433
5381,163,2,0.336209,0.164803,-0.442874,0.999949,rest,0,5.433
5382,163,3,0.341306,0.165,-0.442914,0.999953,rest,0,5.433
5383,163,4,0.317212,0.165212,-0.441471,0.999935,rest,0,5.433
5384,163,5,0.312699,0.165451,-0.441557,0.999935,rest,0,5.433
5385,163,6,0.308443,0.165631,-0.441584,0.99993,rest,0,5.433
5386,163,7,0.349752,0.17484,-0.303556,0.999898,rest,0,5.433
5387,163,8,0.304846,0.176552,-0.301057,0.999856,rest,0,5.433
5388,163,9,0.331478,0.196913,-0.411054,0.999975,rest,0,5.433
5389,163,10,0.313641,0.197301,-0.410449,0.999963,rest,0,5.433
5390,163,11,0.392018,0.28555,-0.19636,0.999958,rest,0,5.433
5391,163,12,0.271432,0.282236,-0.185385,0.999889,rest,0,5.433
5392,163,13,0.406549,0.432316,-0.100933,0.995636,rest,0,5.433
5393,163,14,0.252512,0.418276,-0.111007,0.986335,rest,0,5.433
5394,163,15,0.40436,0.555024,-0.18793,0.993289,rest,0,5.433
5395,163,16,0.242484,0.547347,-0.206614,0.967381,rest,0,5.433
5396,163,17,0.409676,0.596078,-0.22276,0.9806,rest,0,5.433
5397,163,18,0.232248,0.585212,-0.241177,0.9328,rest,0,5.433
5398,163,19,0.400079,0.595019,-0.26706,0.982002,rest,0,5.433
5399,163,20,0.239848,0.587349,-0.285909,0.936477,rest,0,5.433
5400,163,21,0.395211,0.581879,-0.205945,0.978082,rest,0,5.433
5401,163,22,0.24605,0.577247,-0.225776,0.932044,rest,0,5.433
5402,163,23,0.362636,0.527586,-0.002591,0.998661,rest,0,5.433
5403,163,24,0.290835,0.526782,0.002395,0.998505,rest,0,5.433
5404,163,25,0.36443,0.745351,-0.075258,0.767908,rest,0,5.433
5405,163,26,0.28875,0.751491,-0.019479,0.758796,rest,0,5.433
5406,163,27,0.362333,0.931322,0.076958,0.554281,rest,0,5.433
5407,163,28,0.283851,0.910973,0.188826,0.484499,rest,0,5.433
5408,163,29,0.358609,0.94575,0.083802,0.237934,rest,0,5.433
5409,163,30,0.2895,0.930162,0.201038,0.170966,rest,0,5.433
5410,163,31,0.361371,0.986822,-0.087356,0.438823,rest,0,5.433
5411,163,32,0.28114,0.969934,0.037439,0.390065,rest,0,5.433
5412,164,0,0.319578,0.178472,-0.464573,0.999984,rest,0,5.467
5413,164,1,0.328586,0.164406,-0.449443,0.99995,rest,0,5.467
5414,164,2,0.333774,0.164587,-0.449406,0.999951,rest,0,5.467
5415,164,3,0.338962,0.164919,-0.449424,0.999955,rest,0,5.467
5416,164,4,0.314686,0.164562,-0.443691,0.999938,rest,0,5.467
5417,164,5,0.310225,0.164523,-0.443803,0.999938,rest,0,5.467
5418,164,6,0.306681,0.164372,-0.44388,0.999933,rest,0,5.467
5419,164,7,0.347524,0.174839,-0.329114,0.999902,rest,0,5.467
5420,164,8,0.303421,0.174969,-0.305196,0.999863,rest,0,5.467
5421,164,9,0.328192,0.196763,-0.421436,0.999976,rest,0,5.467
5422,164,10,0.310611,0.196622,-0.412419,0.999965,rest,0,5.467
5423,164,11,0.388916,0.284981,-0.222123,0.999959,rest,0,5.467
5424,164,12,0.268678,0.280712,-0.196425,0.999893,rest,0,5.467
5425,164,13,0.403713,0.427865,-0.127924,0.99574,rest,0,5.467
5426,164,14,0.250313,0.41744,-0.122708,0.986621,rest,0,5.467
5427,164,15,0.39824,0.555199,-0.198643,0.993352,rest,0,5.467
5428,164,16,0.240103,0.547446,-0.211301,0.968472,rest,0,5.467
5429,164,17,0.402781,0.596205,-0.232965,0.980715,rest,0,5.467
5430,164,18,0.229242,0.585825,-0.246448,0.93479,rest,0,5.467
5431,164,19,0.391851,0.595107,-0.268032,0.982071,rest,0,5.467
5432,164,20,0.23753,0.588313,-0.288857,0.938322,rest,0,5.467
5433,164,21,0.386339,0.582104,-0.212282,0.978163,rest,0,5.467
5434,164,22,0.243659,0.577532,-0.22689,0.933972,rest,0,5.467
5435,164,23,0.359709,0.526662,-0.002719,0.99872,rest,0,5.467
5436,164,24,0.289379,0.525002,0.002508,0.998563,rest,0,5.467
5437,164,25,0.362882,0.746267,-0.069155,0.774106,rest,0,5.467
5438,164,26,0.288792,0.747013,-0.021409,0.761404,rest,0,5.467
5439,164,27,0.36232,0.93191,0.08037,0.566519,rest,0,5.467
5440,164,28,0.288532,0.912983,0.156297,0.494074,rest,0,5.467
5441,164,29,0.358524,0.945955,0.08624,0.244101,rest,0,5.467
5442,164,30,0.293265,0.932603,0.166146,0.177042,rest,0,5.467
5443,164,31,0.363674,0.987917,-0.08629,0.451177,rest,0,5.467
5444,164,32,0.287719,0.973877,-0.014132,0.401452,rest,0,5.467
5445,165,0,0.315575,0.178473,-0.481712,0.999984,rest,0,5.5
5446,165,1,0.325318,0.164405,-0.464197,0.999951,rest,0,5.5
5447,165,2,0.330093,0.164587,-0.464182,0.999952,rest,0,5.5
5448,165,3,0.33555,0.16492,-0.464216,0.999955,rest,0,5.5
5449,165,4,0.311527,0.164527,-0.459657,0.999939,rest,0,5.5
5450,165,5,0.307549,0.164442,-0.45976,0.999939,rest,0,5.5
5451,165,6,0.304591,0.164256,-0.4598,0.999935,rest,0,5.5
5452,165,7,0.344985,0.17489,-0.333878,0.999903,rest,0,5.5
5453,165,8,0.302196,0.174631,-0.314568,0.999864,rest,0,5.5
5454,165,9,0.324579,0.196554,-0.432757,0.999977,rest,0,5.5
5455,165,10,0.307501,0.196293,-0.427294,0.999967,rest,0,5.5
5456,165,11,0.386922,0.285116,-0.224839,0.999959,rest,0,5.5
5457,165,12,0.266423,0.280618,-0.197441,0.999897,rest,0,5.5
5458,165,13,0.402384,0.42697,-0.140207,0.995789,rest,0,5.5
5459,165,14,0.247644,0.417114,-0.118862,0.986599,rest,0,5.5
5460,165,15,0.391185,0.555563,-0.218598,0.993211,rest,0,5.5
5461,165,16,0.236968,0.54758,-0.214978,0.968887,rest,0,5.5
5462,165,17,0.395388,0.596982,-0.256016,0.980275,rest,0,5.5
5463,165,18,0.226365,0.585912,-0.25009,0.935603,rest,0,5.5
5464,165,19,0.382743,0.595396,-0.292483,0.981593,rest,0,5.5
5465,165,20,0.234905,0.588664,-0.293169,0.939026,rest,0,5.5
5466,165,21,0.376518,0.582255,-0.232463,0.977549,rest,0,5.5
5467,165,22,0.240663,0.577599,-0.232647,0.934597,rest,0,5.5
5468,165,23,0.356212,0.527768,-0.00333,0.998767,rest,0,5.5
5469,165,24,0.286002,0.525317,0.0031,0.998619,rest,0,5.5
5470,165,25,0.361268,0.748598,-0.066841,0.779531,rest,0,5.5
5471,165,26,0.28719,0.747914,-0.025812,0.76751,rest,0,5.5
5472,165,27,0.362331,0.932355,0.095957,0.578854,rest,0,5.5
5473,165,28,0.287044,0.915462,0.149396,0.50679,rest,0,5.5
5474,165,29,0.358388,0.94614,0.103151,0.25283,rest,0,5.5
5475,165,30,0.290994,0.934683,0.158607,0.184161,rest,0,5.5
5476,165,31,0.36751,0.987864,-0.068476,0.465395,rest,0,5.5
5477,165,32,0.286945,0.974759,-0.026319,0.415585,rest,0,5.5
5478,166,0,0.307742,0.178238,-0.451128,0.999983,rest,0,5.533
5479,166,1,0.317286,0.164121,-0.436506,0.999949,rest,0,5.533
5480,166,2,0.322843,0.164305,-0.436503,0.99995,rest,0,5.533
5481,166,3,0.327911,0.164666,-0.436527,0.999954,rest,0,5.533
5482,166,4,0.305327,0.164209,-0.425637,0.999938,rest,0,5.533
5483,166,5,0.302482,0.164211,-0.425709,0.999937,rest,0,5.533
5484,166,6,0.299456,0.164095,-0.425736,0.999934,rest,0,5.533
5485,166,7,0.340305,0.174792,-0.32085,0.999901,rest,0,5.533
5486,166,8,0.299912,0.174112,-0.274873,0.999854,rest,0,5.533
5487,166,9,0.317457,0.195715,-0.407457,0.999977,rest,0,5.533
5488,166,10,0.302596,0.19532,-0.394336,0.999966,rest,0,5.533
5489,166,11,0.384071,0.285086,-0.23089,0.999958,rest,0,5.533
5490,166,12,0.26438,0.280557,-0.14952,0.999896,rest,0,5.533
5491,166,13,0.401465,0.425897,-0.163003,0.995974,rest,0,5.533
5492,166,14,0.246256,0.415474,-0.066706,0.984602,rest,0,5.533
5493,166,15,0.383476,0.555646,-0.230863,0.993302,rest,0,5.533
5494,166,16,0.236303,0.546247,-0.166959,0.967464,rest,0,5.533
5495,166,17,0.385806,0.597108,-0.267711,0.980417,rest,0,5.533
5496,166,18,0.226148,0.585102,-0.197623,0.933425,rest,0,5.533
5497,166,19,0.3705,0.595036,-0.300836,0.981656,rest,0,5.533
5498,166,20,0.23452,0.587945,-0.239105,0.936776,rest,0,5.533
5499,166,21,0.365468,0.581018,-0.242385,0.977519,rest,0,5.533
5500,166,22,0.240295,0.576215,-0.184685,0.93191,rest,0,5.533
5501,166,23,0.354028,0.528347,-0.01645,0.998792,rest,0,5.533
5502,166,24,0.283688,0.525517,0.016204,0.998651,rest,0,5.533
5503,166,25,0.356711,0.754499,-0.071222,0.785151,rest,0,5.533
5504,166,26,0.285481,0.748219,-0.014798,0.770967,rest,0,5.533
5505,166,27,0.360438,0.932667,0.092873,0.593853,rest,0,5.533
5506,166,28,0.286637,0.921734,0.142155,0.521382,rest,0,5.533
5507,166,29,0.356726,0.946258,0.100485,0.261474,rest,0,5.533
5508,166,30,0.28999,0.93674,0.149435,0.196023,rest,0,5.533
5509,166,31,0.363421,0.987581,-0.070146,0.483411,rest,0,5.533
5510,166,32,0.285738,0.975709,-0.024252,0.432668,rest,0,5.533
5511,167,0,0.300831,0.178038,-0.363201,0.999983,rest,0,5.567
5512,167,1,0.309005,0.163732,-0.353586,0.999947,rest,0,5.567
5513,167,2,0.313996,0.163704,-0.353592,0.999948,rest,0,5.567
5514,167,3,0.319467,0.163735,-0.353585,0.999952,rest,0,5.567
5515,167,4,0.298862,0.164207,-0.337087,0.999935,rest,0,5.567
5516,167,5,0.295945,0.164241,-0.337136,0.999934,rest,0,5.567
5517,167,6,0.292825,0.164278,-0.337163,0.999932,rest,0,5.567
5518,167,7,0.334161,0.173899,-0.265444,0.999899,rest,0,5.567
5519,167,8,0.296575,0.174073,-0.192368,0.999843,rest,0,5.567
5520,167,9,0.310962,0.194464,-0.32999,0.999977,rest,0,5.567
5521,167,10,0.297271,0.19466,-0.30905,0.999965,rest,0,5.567
5522,167,11,0.383021,0.284525,-0.20453,0.999958,rest,0,5.567
5523,167,12,0.262935,0.281095,-0.082522,0.999894,rest,0,5.567
5524,167,13,0.401803,0.425181,-0.158875,0.996166,rest,0,5.567
5525,167,14,0.24509,0.415594,-0.001622,0.981758,rest,0,5.567
5526,167,15,0.375246,0.555634,-0.209142,0.993395,rest,0,5.567
5527,167,16,0.236413,0.545996,-0.106382,0.964549,rest,0,5.567
5528,167,17,0.376176,0.597279,-0.246183,0.980618,rest,0,5.567
5529,167,18,0.22625,0.584616,-0.136257,0.928647,rest,0,5.567
5530,167,19,0.361025,0.594473,-0.275064,0.981774,rest,0,5.567
5531,167,20,0.23508,0.587357,-0.176235,0.932021,rest,0,5.567
5532,167,21,0.356534,0.580063,-0.218074,0.977512,rest,0,5.567
5533,167,22,0.24088,0.575449,-0.123989,0.926536,rest,0,5.567
5534,167,23,0.35333,0.532674,-0.023099,0.998797,rest,0,5.567
5535,167,24,0.282338,0.530497,0.022923,0.99867,rest,0,5.567
5536,167,25,0.355044,0.754863,-0.078246,0.795437,rest,0,5.567
5537,167,26,0.284201,0.749393,-0.013026,0.779469,rest,0,5.567
5538,167,27,0.359998,0.930845,0.103269,0.611966,rest,0,5.567
5539,167,28,0.284606,0.924371,0.149263,0.540849,rest,0,5.567
5540,167,29,0.356826,0.945243,0.112469,0.26931,rest,0,5.567
5541,167,30,0.289361,0.937577,0.157011,0.212001,rest,0,5.567
5542,167,31,0.356425,0.98829,-0.054319,0.502201,rest,0,5.567
5543,167,32,0.27753,0.973579,-0.007561,0.454358,rest,0,5.567
5544,168,0,0.293682,0.176257,-0.359181,0.999983,rest,0,5.6
5545,168,1,0.301962,0.16181,-0.353543,0.999948,rest,0,5.6
5546,168,2,0.306383,0.16175,-0.353553,0.999948,rest,0,5.6
5547,168,3,0.311836,0.161748,-0.35356,0.999953,rest,0,5.6
5548,168,4,0.291237,0.162855,-0.333585,0.999936,rest,0,5.6
5549,168,5,0.288866,0.16328,-0.333622,0.999934,rest,0,5.6
5550,168,6,0.286292,0.163702,-0.333629,0.999932,rest,0,5.6
5551,168,7,0.328753,0.172714,-0.278077,0.999903,rest,0,5.6
5552,168,8,0.291134,0.173881,-0.189955,0.99984,rest,0,5.6
5553,168,9,0.304448,0.19224,-0.330524,0.999978,rest,0,5.6
5554,168,10,0.291054,0.192791,-0.304867,0.999966,rest,0,5.6
5555,168,11,0.381768,0.283833,-0.207625,0.999959,rest,0,5.6
5556,168,12,0.261776,0.281823,-0.073868,0.999891,rest,0,5.6
5557,168,13,0.401285,0.425425,-0.171644,0.996405,rest,0,5.6
5558,168,14,0.243947,0.416376,0.017855,0.977136,rest,0,5.6
5559,168,15,0.369087,0.555291,-0.219776,0.993652,rest,0,5.6
5560,168,16,0.236543,0.546066,-0.085225,0.96041,rest,0,5.6
5561,168,17,0.367882,0.597406,-0.257219,0.981233,rest,0,5.6
5562,168,18,0.226501,0.584682,-0.112219,0.922097,rest,0,5.6
5563,168,19,0.352381,0.592754,-0.278018,0.982293,rest,0,5.6
